cycle,offset,drift_filtered,drift_unfiltered
928,7,0.034643,0.0
929,-2,-0.079805,-87.899209
930,5,-0.041656,68.358707
931,-6,-0.042464,-107.420826
932,15,0.081137,205.082131
933,11,0.052658,-38.9556
934,7,0.138391,-39.169988
935,5,-0.147696,-19.531631
936,6,0.090727,9.765148
937,13,0.005117,68.361378
938,4,0.014799,-87.888908
939,-2,-0.080569,-58.596039
940,7,-0.004272,87.8932
941,-4,0.024442,-107.323356
942,11,-0.027478,142.145064
943,3,-0.020557,-80.658984
944,11,0.065294,78.129578
945,1,-0.106356,-97.647668
946,9,0.179542,77.896787
947,5,-0.077515,-39.179196
948,3,-0.029665,-19.530487
949,2,-0.048738,-9.766006
950,7,-0.020127,48.830032
951,2,0.084779,-48.828125
952,11,-0.058266,87.885475
953,2,-0.058268,-87.894058
954,5,0.0371,29.295731
955,1,-0.07734,-39.06517
956,10,0.151549,87.88805
957,6,-0.06598,-39.062881
958,5,-0.017708,-9.765625
959,0,-0.027247,-48.830032
960,-1,-0.122611,-9.764957
961,10,0.153516,106.969553
962,6,-0.037393,-39.231841
963,2,-0.046932,-39.063644
964,12,0.077037,97.647668
965,-1,-0.0373,-126.804526
966,5,-0.036984,58.586312
967,6,0.020736,9.778325
968,5,-0.045714,-9.451528
969,-2,-0.065127,-68.706935
970,7,-0.014947,90.444989
971,5,0.099503,-19.530678
972,1,-0.096132,-38.790512
973,9,0.108222,78.680528
974,8,-0.005979,-9.526713
975,12,0.061261,39.558918
976,-3,0.030937,-148.252108
977,5,-0.083452,78.170803
978,5,0.04053,0.0
979,3,-0.016691,-19.532585
980,5,-0.073908,19.530106
981,12,0.230716,67.767731
982,-1,-0.132771,-128.072509
983,2,-0.034115,29.146588
984,9,0.053707,68.71368
985,3,-0.138032,-58.596039
986,4,0.129006,9.765244
987,7,-0.042659,29.296875
988,1,-0.024284,-58.21343
989,4,-0.005158,29.491275
990,4,-0.100518,0.0
991,5,0.099464,9.765625
992,4,-0.034135,-9.64683
993,4,0.003994,0.0
994,7,0.023062,29.296017
995,1,-0.024686,-58.598328
996,6,0.051581,48.613542
997,8,-0.043705,19.61669
998,0,-0.02463,-78.125
999,-7,-0.110462,-68.360043
1000,19,0.013544,253.918648
1001,4,0.108936,-146.482945
1002,7,-0.02458,29.295731
1003,2,-0.015044,-48.828602
1004,4,0.00403,19.531631
1005,4,-0.005393,0.0
1006,6,-0.005966,19.182996
1007,5,0.012933,-9.945795
1008,0,-0.072898,-48.829556
1009,5,0.02247,48.829556
1010,2,-0.082434,-29.296589
1011,6,0.060555,38.998518
1012,4,0.041451,-19.562198
1013,6,-0.034845,19.532394
1014,1,-0.025308,-48.828125
1015,5,-0.053915,39.0625
1016,10,0.070067,48.828125
1017,6,-0.012829,-36.059101
1018,-1,-0.009863,-65.327759
1019,10,0.02793,116.823671
1020,5,0.028454,-47.914291
1021,2,0.01033,-28.40156
1022,3,-0.007867,10.662459
1023,6,0.021202,29.766039
1024,2,-0.00741,-39.064407
1025,4,-0.045557,19.530869
1026,7,0.097495,29.296589
1027,2,-0.036019,-48.829079
1028,7,0.059198,48.828125
1029,2,-0.017188,-48.827648
1030,5,-0.055508,29.111799
1031,4,0.087504,-9.82801
1032,8,0.020747,39.062119
1033,7,0.001674,-9.765339
1034,0,0.008823,-68.365384
1035,4,-0.06034,39.060211
1036,8,0.10284,39.064407
1037,1,-0.040327,-68.362045
1038,6,-0.019718,48.825741
1039,3,0.062953,-29.232928
1040,2,-0.080114,-9.787417
1041,6,0.091556,39.061737
1042,6,0.043871,0.0
1043,5,0.177385,-9.766102
1044,2,-0.194522,-29.297161
1045,3,-0.022855,9.76572
1046,7,0.120204,39.0625
1047,1,-0.032383,-58.594322
1048,3,-0.003774,19.529915
1049,11,0.034378,78.128815
1050,2,-0.051454,-87.891483
1051,5,0.257287,28.631965
1052,5,-0.141306,0.0
1053,5,0.001747,0.0
1054,3,-0.017048,-19.245574
1055,4,-0.055047,9.912178
1056,6,0.068937,19.531059
1057,6,0.030787,0.0
1058,1,-0.054868,-48.830509
1059,5,0.002441,39.0625
1060,4,-0.026169,-9.765911
1061,4,0.059668,0.0
1062,4,-0.016624,0.0
1063,5,0.050133,9.765244
1064,8,-0.026155,29.298878
1065,5,0.011998,-29.294586
1066,3,-0.016613,-19.532776
1067,5,0.031071,19.531059
1068,2,-0.035455,-29.297733
1069,6,0.002692,39.062119
1070,3,-0.121274,-29.296303
1071,4,0.10763,9.766006
1072,6,0.040938,19.531059
1073,2,-0.006755,-39.062881
1074,5,-0.006754,29.295158
1075,7,0.021829,19.503252
1076,-4,-0.054565,-107.526882
1077,12,0.07903,156.332441
1078,2,-0.064013,-97.652435
1079,3,0.050426,9.756573
1080,9,-0.01539,58.6516
1081,6,0.032845,-29.296589
1082,3,-0.005,-28.987748
1083,3,-0.005,0.0
1084,5,0.014074,19.532013
1085,5,-0.005045,0.0
1086,2,-0.005047,-29.298019
1087,-4,-0.062266,-58.592606
1088,15,0.052179,185.548687
1089,0,0.023564,-146.491528
1090,8,0.090321,78.124237
1091,3,-0.071806,-48.828125
1092,7,0.013995,39.030102
1093,3,0.023393,-39.094952
1094,3,-0.033953,0.0
1095,7,0.042339,39.060593
1096,10,0.013726,29.294872
1097,1,-0.053034,-87.8932
1098,2,0.013727,9.766388
1099,5,0.0328,29.296875
1100,4,-0.005348,-9.76553
1101,4,-0.005348,0.0
1102,7,0.042172,29.129324
1103,1,-0.024917,-58.933886
1104,5,-0.015379,39.063263
1105,6,0.041841,9.76572
1106,5,0.003693,-9.764957
1107,2,-0.053527,-29.298878
1108,4,0.04105,18.717829
1109,5,0.003736,10.20929
1110,4,0.003816,-9.766006
1111,6,0.032347,19.529915
1112,7,-0.015813,9.76572
1113,5,0.003262,-19.532204
1114,4,-0.006,-9.483797
1115,2,0.022142,-20.011607
1116,7,0.003345,49.107713
1117,3,-0.025266,-39.064407
1118,3,0.022417,0.0
1119,4,-0.00619,9.766674
1120,5,0.012883,9.765434
1121,6,0.031956,9.76553
1122,3,-0.07275,-29.297733
1123,3,0.051559,0.0
1124,7,0.004044,39.063263
1125,2,0.013695,-48.827171
1126,-4,-0.090813,-58.190282
1127,12,0.062843,157.344033
1128,8,0.006027,-39.061356
1129,6,0.035574,-19.531822
1130,7,0.044949,9.60043
1131,2,-0.013107,-49.684503
1132,2,-0.022644,0.0
1133,6,0.043913,39.031245
1134,5,-0.042385,-9.773069
1135,4,0.043442,-9.76572
1136,-2,-0.051289,-58.593178
1137,9,0.024606,107.421875
1138,4,0.014975,-48.670327
1139,4,0.101647,0.0
1140,4,-0.089089,0.0
1141,7,0.034895,29.296017
1142,2,-0.012788,-48.827648
1143,7,0.006287,48.828125
1144,6,0.025358,-9.765434
1145,4,0.015822,-19.531441
1146,2,-0.079536,-19.53125
1147,5,0.090579,29.100503
1148,2,-0.024899,-29.496785
1149,6,0.032321,39.061737
1150,5,0.013247,-9.76553
1151,12,0.079407,67.748055
1152,-4,-0.084113,-157.678966
1153,8,0.067448,117.186356
1154,0,-0.047835,-77.877829
1155,5,0.009539,48.98503
1156,6,0.03815,9.76572
1157,3,0.00954,-29.296589
1158,4,0.00954,9.765911
1159,1,-0.009535,-29.296589
1160,9,-0.010141,77.515624
1161,4,0.016503,-47.870252
1162,4,-0.003356,0.0
1163,14,0.127314,94.742726
1164,-7,-0.114252,-208.30027
1165,5,-0.074321,119.013379
1166,4,0.030583,-9.765816
1167,2,-0.007564,-19.530106
1168,8,0.021049,58.596611
1169,3,-0.017304,-48.825741
1170,6,0.108616,29.298019
1171,5,0.01309,-9.720913
1172,2,-0.072711,-29.432252
1173,6,0.051513,39.061356
1174,4,-0.043857,-19.53125
1175,2,-0.062931,-19.532013
1176,3,-0.024783,9.765244
1177,9,0.079553,58.592606
1178,2,-0.025823,-68.365384
1179,6,0.020991,38.172674
1180,5,-0.045996,-9.998
1181,2,-0.035871,-28.691386
1182,8,0.060738,59.861719
1183,5,-0.013164,-29.296017
1184,1,-0.051312,-39.063263
1185,5,0.072674,39.061737
1186,6,0.015454,9.766006
1187,2,0.082212,-39.060593
1188,5,-0.089453,29.296875
1189,4,-0.060947,-9.765625
1190,7,0.005916,29.298306
1191,-7,-0.10852,-136.714745
1192,22,0.158506,283.200359
1193,-1,-0.127604,-224.615956
1194,2,-0.013257,29.203333
1195,5,0.07267,29.392458
1196,4,-0.022503,-9.563795
1197,5,0.092047,9.976157
1198,6,-0.03723,9.765625
1199,4,0.022466,-19.530487
1200,2,-0.072906,-19.531822
1201,0,0.003379,-19.531631
1202,14,0.06082,136.71608
1203,0,-0.034437,-136.72142
1204,5,0.031439,47.926232
1205,3,0.021537,-19.906043
1206,-2,-0.07383,-48.825741
1207,10,0.088302,117.195511
1208,10,0.002477,0.0
1209,6,0.050164,-39.061737
1210,0,-0.035667,-58.595467
1211,4,0.040582,39.013352
1212,9,0.002493,48.884935
1213,1,-0.03566,-78.131104
1214,-7,-0.101684,-77.373929
1215,15,0.157871,216.953966
1216,-3,-0.004247,-175.774384
1217,12,0.034344,146.487236
1218,4,-0.003638,-78.125
1219,6,0.053584,19.53125
1220,8,-0.022701,19.531441
1221,0,0.024841,-78.121185
1222,5,0.015314,48.830986
1223,0,-0.041919,-48.829079
1224,12,0.081524,116.954505
1225,4,0.072177,-78.277886
1226,-5,-0.101979,-87.891483
1227,11,0.069681,156.25
1228,4,0.040801,-68.364048
1229,6,-0.016962,19.531059
1230,2,-0.045807,-39.063644
1231,1,-0.093975,-9.764862
1232,10,0.136639,87.896634
1233,2,-0.015994,-78.125763
1234,4,0.00308,19.53125
1235,10,0.078624,57.825194
1236,-6,-0.095084,-158.346859
1237,11,0.000468,165.612914
1238,5,0.068176,-58.739451
1239,1,0.001566,-39.062119
1240,10,0.020291,87.88805
1241,9,0.068039,-9.702521
1242,2,-0.008694,-68.808918
1243,0,-0.056378,-19.531631
1244,5,0.048155,48.828125
1245,4,0.009818,-9.76572
1246,4,0.009818,0.0
1247,4,0.000281,0.0
1248,5,0.019206,9.731792
1249,5,0.019206,0.0
1250,6,0.000144,9.777274
1251,2,0.019272,-39.01183
1252,4,-0.009103,19.557798
1253,-2,-0.085475,-58.588601
1254,10,0.105264,117.192078
1255,4,0.114802,-58.593178
1256,7,-0.104555,29.297447
1257,7,0.038495,0.0
1258,5,-0.009186,-19.530106
1259,2,0.009887,-29.297733
1260,7,0.038496,48.827648
1261,4,0.009887,-29.296017
1262,4,-0.008847,0.0
1263,2,-0.018269,-19.594588
1264,4,0.0482,19.235023
1265,5,0.009701,9.406364
1266,5,0.038311,0.0
1267,4,-0.00926,-9.713547
1268,5,0.019445,9.831005
1269,3,-0.018705,-19.533158
1270,5,0.048052,19.531631
1271,4,0.00037,-9.764671
1272,10,0.00991,58.597756
1273,7,0.016513,-29.297733
1274,-2,-0.004106,-86.442045
1275,5,-0.050295,69.526524
1276,4,-0.01304,-9.764862
1277,5,0.024233,9.766102
1278,6,0.023357,9.765244
1279,2,-0.043759,-38.961292
1280,5,0.023077,29.37634
1281,4,-0.005531,-9.764195
1282,6,-0.015066,19.532585
1283,2,-0.005529,-39.063263
1284,5,-0.024602,29.297447
1285,5,0.023081,0.0
1286,3,-0.024421,-19.530296
1287,2,-0.024361,-9.766102
1288,11,0.023318,87.884617
1289,4,-0.033908,-68.364048
1290,5,0.042392,9.765625
1291,3,-0.014824,-19.529534
1292,-6,-0.138811,-87.89835
1293,13,0.109152,185.552311
1294,4,-0.024359,-87.889767
1295,5,0.013669,9.70789
1296,5,0.023227,0.0
1297,6,-0.005382,9.766674
1298,-6,-0.119814,-117.178345
1299,14,0.080466,195.32013
1300,4,0.013886,-97.474437
1301,5,0.013904,9.783874
1302,2,-0.052855,-29.298878
1303,4,0.023439,19.530678
1304,8,0.042458,39.005363
1305,-2,-0.129008,-97.452589
1306,13,0.100372,146.993973
1307,0,-0.051579,-126.965524
1308,5,-0.003895,48.828125
1309,7,0.015126,19.477231
1310,1,-0.023461,-58.758434
1311,8,0.033612,68.354702
1312,1,-0.052225,-68.365384
1313,4,-0.023615,29.295731
1314,5,0.033608,9.766006
1315,4,-0.014076,-9.765816
1316,11,0.06221,68.350698
1317,-2,-0.06178,-126.965524
1318,4,-0.004559,58.594322
1319,6,0.004978,19.531631
1320,5,-0.033142,-9.736624
1321,12,0.062416,68.556878
1322,-3,-0.05938,-144.251575
1323,4,-0.014072,65.926407
1324,5,0.024581,10.282459
1325,4,-0.023124,-9.787034
1326,4,0.005486,0.0
1327,7,0.025335,30.09178
1328,2,-0.041434,-48.841003
1329,4,0.015775,19.519241
1330,6,0.00625,19.541937
1331,11,0.034885,48.825741
1332,-4,-0.003174,-146.500112
1333,2,-0.098621,58.595467
1334,6,0.034596,38.761192
1335,4,0.005845,-19.684264
1336,17,0.072537,126.944447
1337,-3,-0.089589,-195.314407
1338,3,-0.004057,58.597756
1339,7,0.034088,39.05983
1340,3,-0.023136,-39.064789
1341,11,0.053148,78.11432
1342,-4,-0.061309,-146.501543
1343,4,0.071742,77.651056
1344,4,-0.109458,0.0
1345,6,0.052673,19.531059
1346,12,0.033596,58.589745
1347,-4,-0.071327,-156.269839
1348,5,-0.02361,87.892342
1349,5,0.014569,0.0
1350,4,0.005053,-9.744024
1351,9,0.014693,48.932297
1352,2,-0.080678,-68.365384
1353,4,0.024229,19.53125
1354,3,0.005154,-9.76572
1355,4,-0.01392,9.765053
1356,13,0.081443,87.886334
1357,-3,-0.071158,-156.263734
1358,2,-0.051921,48.827648
1359,8,0.06285,58.592033
1360,5,-0.003909,-29.297733
1361,1,-0.05132,-38.783742
1362,4,-0.012991,29.484319
1363,4,0.015621,0.0
1364,5,0.00688,9.766293
1365,6,0.006446,9.765148
1366,7,0.02552,9.765625
1367,-3,-0.088925,-97.661019
1368,13,0.054115,156.237794
1369,2,-0.031721,-107.42817
1370,5,0.006151,29.297447
1371,8,0.054302,29.295445
1372,-25,-0.30837,-322.268772
1373,33,0.281369,564.828701
1374,1,-0.024679,-313.393662
1375,3,-0.015143,19.531441
1376,8,0.022999,48.823357
1377,0,-0.06284,-78.134156
1378,6,0.02299,58.592033
1379,2,-0.015156,-39.060974
1380,-5,-0.120065,-68.363381
1381,17,0.137408,214.824869
1382,-2,0.013022,-185.561372
1383,3,-0.09295,48.828125
1384,12,0.031025,87.889767
1385,3,-0.035732,-87.891483
1386,8,0.002572,48.824311
1387,5,0.022482,-29.296589
1388,-2,-0.044282,-68.366719
1389,6,-0.006107,78.121948
1390,3,-0.025175,-29.298019
1391,3,-0.015638,0.0
1392,5,0.060656,19.531631
1393,6,-0.034712,9.765434
1394,4,-0.006255,-19.530869
1395,3,-0.015792,-9.765816
1396,5,0.003282,19.531822
1397,6,-0.015791,9.765434
1398,2,-0.006254,-39.062119
1399,9,0.012815,68.35537
1400,3,-0.034872,-58.597183
1401,4,-0.006279,9.747919
1402,3,0.00324,-9.783874
1403,-3,-0.082319,-58.512039
1404,13,0.099274,156.454736
1405,2,-0.043787,-107.433416
1406,5,-0.005789,29.144889
1407,7,-0.052777,19.632287
1408,3,0.101206,-0.000197
1409,3,-0.013234,0.0
1410,4,0.072023,9.424538
1411,4,0.024186,0.0
1412,2,0.014649,-0.000197
1413,2,0.043259,0.0
1414,8,0.090945,58.596611
1415,2,0.062335,-58.592606
1416,10,0.061309,76.465022
1417,5,0.059317,-49.91066
1418,3,0.040243,-19.531441
1419,-5,-0.128577,-78.128815
1420,11,0.227422,156.242371
1421,6,0.063551,-48.790484
1422,2,0.034911,-39.092659
1423,10,0.130275,78.121948
1424,2,-0.003249,-78.131867
1425,3,0.053969,9.765339
1426,4,0.034868,9.738331
1427,11,0.111303,68.549493
1428,1,0.140045,-0.000493
1429,4,0.130508,29.294872
1430,4,0.149582,0.000197
1431,4,0.168656,0.0
1432,-4,-0.479313,-653.755005
1433,14,-0.341584,199.627362
1434,2,-0.389264,-117.189789
1435,7,-0.378862,48.824787
1436,2,-0.416784,-48.830986
1437,-1,-0.628334,-245.318505
1438,6,-0.610976,77.636307
1439,13,-0.582366,0.000888
1440,-3,-0.696952,-156.399679
1441,5,-0.658803,78.126526
1442,5,-0.66834,0.0
1443,7,-0.611098,19.555695
1444,2,-0.687393,-48.829079
1445,5,-0.649247,29.296017
1446,5,-0.677858,0.0
1447,3,-0.56344,-19.550533
1448,7,-0.801858,39.060593
1449,7,-0.582506,0.0
1450,-1,-0.685979,-76.752598
1451,5,-0.65642,59.660532
1452,4,-0.656618,-9.766006
1453,5,-0.656823,9.765625
1454,3,-0.685434,-19.531441
1455,7,-0.628216,39.060211
1456,1,-0.666368,-58.5989
1457,6,-0.599613,48.825264
1458,6,-0.733125,0.0
1459,7,-0.590071,9.765339
1460,-6,-0.760852,-126.953125
1461,13,-0.560453,185.30258
1462,3,-0.608266,-97.786122
1463,5,-0.703641,19.531059
1464,7,-0.684567,19.532204
1465,6,-0.655957,-9.765244
1466,-1,-0.665492,-68.359375
1467,9,-0.608226,97.653389
1468,4,-0.703649,-48.828125
1469,2,-0.646425,-19.533539
1470,3,-0.561328,9.764957
1471,5,-0.754124,19.531441
1472,3,-0.601543,-19.53125
1473,7,-0.706449,39.062881
1474,1,-0.687377,-58.594894
1475,11,-0.611084,97.655296
1476,2,-0.715987,-87.888908
1477,5,-0.611085,29.298019
1478,7,-0.639822,19.4041
1479,3,-0.630536,-39.319768
1480,-2,-0.792434,-48.829079
1481,13,-0.572949,146.474362
1482,-1,-0.620372,-136.452242
1483,5,-0.715622,58.713585
1484,3,-0.667934,-19.530869
1485,8,-0.639324,48.827648
1486,1,-0.667938,-68.364716
1487,5,-0.620257,39.060593
1488,8,-0.677561,29.217269
1489,1,-0.668208,-68.548821
1490,3,-0.668209,19.531059
1491,9,-0.667459,58.592606
1492,3,-0.567801,-56.297325
1493,4,-0.71959,10.181019
1494,4,-0.662228,0.0
1495,7,-0.595472,29.295445
1496,1,-0.738523,-58.596039
1497,13,-0.614617,117.177201
1498,-2,-0.690483,-146.49582
1499,3,-0.623726,48.827648
1500,4,-0.661873,9.76572
1501,5,-0.642799,9.76572
1502,3,-0.661874,-19.532013
1503,7,-0.623921,38.863628
1504,3,-0.671766,-39.261877
1505,4,-0.662229,9.765816
1506,2,-0.69085,-19.530869
1507,12,-0.557633,97.40323
1508,0,-0.691478,-117.499608
1509,-7,-0.701017,-68.356705
1510,15,-0.605644,214.854241
1511,6,-0.634253,-87.888908
1512,6,-0.662864,0.0
1513,5,-0.672401,-9.765911
1514,3,-0.672338,-19.466425
1515,4,-0.634159,9.797966
1516,5,-0.672305,9.765911
1517,8,-0.615086,29.296017
1518,-1,-0.700916,-87.889767
1519,1,-0.662707,19.531441
1520,7,-0.624271,58.594322
1521,5,-0.652531,-19.532585
1522,6,-0.643322,9.430493
1523,4,-0.653612,-20.250909
1524,7,-0.634688,29.20902
1525,2,-0.663374,-48.90693
1526,3,-0.672897,9.779377
1527,9,-0.606507,58.219078
1528,2,-0.730813,-68.691428
1529,2,-0.702202,0.0
1530,8,-0.560581,58.577161
1531,2,-0.685621,-58.514321
1532,8,-0.618771,58.690038
1533,3,-0.675993,-48.829079
1534,0,-0.714139,-29.296589
1535,6,-0.61887,58.594322
1536,6,-0.647558,0.0
1537,5,-0.647559,-9.76572
1538,3,-0.685708,-19.531822
1539,6,-0.618952,29.294872
1540,8,-0.628489,19.531059
1541,1,-0.695251,-68.363381
1542,7,-0.61896,58.590889
1543,3,-0.647573,-39.065552
1544,3,-0.733398,0.0
1545,6,-0.638026,29.296875
1546,3,-0.676174,-29.297733
1547,6,-0.628493,29.296017
1548,-6,-0.657096,-117.188644
1549,11,-0.676167,166.023732
1550,4,-0.656972,-68.234101
1551,6,-0.647345,19.566408
1552,5,-0.656881,-9.76553
1553,5,-0.666419,0.0
1554,1,-0.590135,-39.063644
1555,13,-0.666441,117.182923
1556,3,-0.666622,-97.659111
1557,2,-0.685713,-9.76572
1558,3,-0.647563,9.766293
1559,5,-0.647564,19.530296
1560,7,-0.666581,19.531822
1561,4,-0.600023,-29.296875
1562,3,-0.753107,-9.764385
1563,6,-0.600505,29.299164
1564,1,-0.693322,-46.216701
1565,5,-0.671908,41.405296
1566,8,-0.585918,29.295158
1567,0,-0.727828,-76.961558
1568,4,-0.622331,39.663652
1569,5,-0.641504,9.662583
1570,3,-0.670289,-19.709482
1571,8,-0.613648,48.234613
1572,5,-0.709412,-29.711796
1573,6,-0.576032,9.615754
1574,1,-0.681637,-49.545666
1575,7,-0.643431,58.65504
1576,5,-0.652914,-19.447686
1577,3,-0.739005,-19.600157
1578,3,-0.598134,0.0
1579,4,-0.652979,9.765816
1580,5,-0.653484,9.765244
1581,3,-0.662999,-19.531059
1582,8,-0.615314,48.829556
1583,0,-0.720996,-78.126526
1584,5,-0.625615,48.829079
1585,6,-0.635141,9.765053
1586,2,-0.692374,-39.06517
1587,-4,-0.797275,-58.592033
1588,14,-0.482545,175.782967
1589,-1,-0.682818,-146.484375
1590,15,-0.568085,156.248474
1591,2,-0.672838,-126.951885
1592,2,-0.796807,0.0
1593,5,-0.57746,29.297733
1594,3,-0.653757,-19.530869
1595,6,-0.663291,29.296589
1596,1,-0.672827,-48.829079
1597,4,-0.720515,29.282005
1598,5,-0.567975,9.699133
1599,3,-0.663022,-19.676905
1600,6,-0.63441,29.298306
1601,7,-0.643948,9.764481
1602,-4,-0.806081,-107.434465
1603,11,-0.510431,146.475792
1604,4,-0.66275,-68.082789
1605,7,-0.63606,27.331365
1606,9,-0.60959,17.361111
1607,3,-0.725154,-69.405886
1608,4,-0.648696,9.928318
1609,-1,-0.71059,-43.84811
1610,4,-0.645451,56.936584
1611,6,-0.635912,19.532204
1612,3,-0.750349,-29.296303
1613,6,-0.56926,29.171245
1614,4,-0.636099,-19.61592
1615,4,-0.693318,0.0
1616,3,-0.674244,-9.765625
1617,6,-0.607758,29.297733
1618,0,-0.69298,-57.783428
1619,10,-0.597256,98.021918
1620,4,-0.664606,-59.200789
1621,7,-0.645676,29.149703
1622,3,-0.692307,-37.98418
1623,3,-0.596935,0.0
1624,9,-0.692292,58.591461
1625,2,-0.654141,-68.361378
1626,-3,-0.730315,-48.704461
1627,10,-0.634631,127.276287
1628,4,-0.377137,-58.594894
1629,5,-0.91919,9.765434
1630,4,-0.622636,-9.72233
1631,6,-0.62255,19.619576
1632,4,-0.689303,-19.53125
1633,3,-0.622537,-9.765625
1634,7,-0.641608,39.062881
1635,4,-0.632074,-29.297447
1636,3,-0.574849,-9.76572
1637,4,-0.775102,9.765816
1638,5,-0.584429,9.68842
1639,4,-0.641545,-9.658663
1640,10,-0.66905,59.724669
1641,-1,-0.688127,-107.42712
1642,4,-0.688394,48.551231
1643,8,-0.621418,39.287328
1644,2,-0.611871,-58.591461
1645,10,-0.612107,77.880862
1646,-3,-0.707867,-127.356088
1647,6,-0.622037,87.889767
1648,3,-0.669721,-29.297447
1649,4,-0.669721,9.76572
1650,5,-0.641111,9.76572
1651,6,-0.622037,9.765911
1652,4,-0.660184,-19.530678
1653,7,-0.641111,29.296589
1654,3,-0.641113,-39.064407
1655,3,-0.707866,0.0
1656,9,-0.593427,58.589173
1657,0,-0.685481,-84.515772
1658,4,-0.636258,40.620684
1659,6,-0.560013,19.562581
1660,5,-0.722338,-9.76572
1661,2,-0.646034,-29.298306
1662,5,-0.646915,28.243003
1663,6,-0.656181,10.14384
1664,5,-0.665717,-9.765434
1665,3,-0.68466,-19.398078
1666,6,-0.665055,29.500846
1667,5,-0.674166,-9.330012
1668,4,-0.68417,-10.244012
1669,4,-0.68417,0.0
1670,6,-0.722319,19.532013
1671,3,-0.69371,-29.297161
1672,8,-0.72078,48.744821
1673,3,-0.719804,-48.911236
1674,3,-0.700731,0.0
1675,-1,-0.662583,-39.065552
1676,8,-0.729583,87.634738
1677,5,-0.710437,-29.184867
1678,5,-0.67226,0.0
1679,6,-0.739015,9.765339
1680,5,-0.672251,-9.76572
1681,2,-0.710397,-29.296303
1682,7,-0.672488,48.557361
1683,10,-0.711366,28.737834
1684,0,-0.809185,-100.166276
1685,4,-0.799644,39.064407
1686,9,-0.753297,47.459493
1687,-1,-0.851495,-100.555064
1688,9,-0.119936,95.361611
1689,0,-0.402828,-90.054032
1690,7,-0.221628,68.358707
1691,1,-0.326485,-58.548581
1692,6,-0.231078,48.866302
1693,7,0.018028,9.765816
1694,0,-0.124548,-68.362045
1695,5,-0.076866,48.827171
1696,5,0.075868,0.0
1697,3,-0.019545,-19.576176
1698,4,-0.010008,9.765816
1699,10,0.028114,58.592606
1700,1,-0.010036,-87.894058
1701,6,0.009037,48.826695
1702,5,-0.000499,-9.765244
1703,5,0.018593,0.0
1704,7,-0.000478,19.531441
1705,-1,-0.076772,-78.125
1706,4,0.045867,48.830032
1707,4,-0.012395,0.0
1708,5,0.006681,9.767724
1709,6,0.006681,9.765434
1710,2,-0.012396,-39.065552
1711,5,-0.021931,29.295731
1712,6,0.044786,9.719212
1713,5,-0.012477,-9.812098
1714,-6,-0.117385,-107.425022
1715,14,0.063825,195.323945
1716,3,0.0829,-107.419777
1717,5,-0.078986,19.531059
1718,5,0.016508,0.0
1719,6,0.006971,9.765053
1720,7,-0.002566,9.766197
1721,2,-0.040713,-48.828125
1722,6,0.064188,39.059448
1723,1,-0.078864,-48.83194
1724,4,-0.00257,29.296875
1725,5,0.026043,9.765911
1726,-4,-0.069325,-87.891483
1727,7,0.016508,107.423973
1728,4,0.007346,-28.912876
1729,6,-0.011471,19.794141
1730,2,0.007962,-38.694824
1731,10,-0.010382,78.870573
1732,7,0.046837,-29.296589
1733,0,-0.048536,-68.364048
1734,8,0.00881,78.126526
1735,-2,-0.048154,-97.650528
1736,14,0.152116,156.246948
1737,4,-0.086291,-97.654343
1738,-1,-0.000726,-48.833371
1739,6,0.008694,68.359375
1740,4,0.008694,-19.53125
1741,5,-0.029454,9.764957
1742,4,0.027771,-9.766388
1743,6,0.00805,18.865433
1744,1,-0.069909,-50.611898
1745,6,0.044719,48.830032
1746,5,0.016109,-9.765244
1747,6,-0.031573,9.766197
1748,3,-0.005206,-29.297447
1749,6,0.013386,29.218692
1750,4,-0.005718,-19.562963
1751,4,-0.034327,0.0
1752,11,0.089647,68.353367
1753,-10,-0.225068,-205.090142
1754,13,0.137346,224.615956
1755,-3,-0.062922,-156.246948
1756,12,0.070602,146.494389
1757,8,0.022925,-39.055635
1758,2,-0.01523,-58.602907
1759,3,-0.043646,9.765339
1760,5,0.013747,19.50934
1761,7,0.023305,19.552827
1762,-1,-0.033919,-78.128815
1763,8,-0.043209,87.890625
1764,6,0.052475,-19.51867
1765,3,0.090679,-29.236347
1766,4,-0.109662,9.704875
1767,5,-0.014236,9.82801
1768,8,0.01445,29.374039
1769,0,-0.052307,-78.125
1770,1,-0.02376,9.765911
1771,9,0.042966,78.125
1772,3,-0.02379,-58.592033
1773,4,-0.042881,9.746969
1774,5,0.052504,9.784449
1775,-2,-0.033327,-68.360043
1776,12,0.042963,136.71608
1777,5,-0.004722,-68.362045
1778,1,-0.052079,-39.063263
1779,8,0.034453,68.35804
1780,0,-0.070366,-78.125763
1781,10,0.07276,97.653389
1782,3,-0.00355,-68.361378
1783,0,-0.089015,-29.297733
1784,12,0.085444,109.954552
1785,-7,-0.108515,-198.613884
1786,11,0.005937,175.7761
1787,7,0.024933,-39.062119
1788,1,-0.089174,-58.155877
1789,5,-0.003051,39.361168
1790,0,-0.022123,-48.826695
1791,10,0.016022,97.655296
1792,3,-0.050733,-68.357372
1793,5,-0.022122,19.531822
1794,5,-0.003048,0.0
1795,6,-0.022236,9.646643
1796,7,-0.031653,9.887774
1797,5,0.016036,-19.530106
1798,1,-0.079332,-39.06517
1799,4,-0.012573,29.295445
1800,7,0.016036,29.295445
